ITEM©ö©ªE¡Ì	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	¡íoA¢® ¨¡C¢¬A¡Æ¢®	¡íoA¢®¢¯¢®¨ù¡© ¡íi ¢Ò¡×	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
82	¡ícAI¡ÆE+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000000	140000000	83	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	74	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
83	¡ícAI¡ÆE+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	150000000	150000000	84	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	75	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
84	¡ícAI¡ÆE+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	160000000	160000000	85	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	76	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
85	¡ícAI¡ÆE+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	170000000	170000000	86	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	77	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
86	¡ícAI¡ÆE+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000000	180000000	87	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	78	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
87	¡ícAI¡ÆE+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	190000000	190000000	88	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	79	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
88	¡ícAI¡ÆE+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	500000000	500000000	89	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	80	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
89	¡ícAI¡ÆE+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	510000000	510000000	90	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	81	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
90	©ø©÷¢¬¢¬¥ì¥ì+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	520000000	520000000	91	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	82	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
91	©ø©÷¢¬¢¬¥ì¥ì+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	530000000	530000000	92	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	83	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
92	©ø©÷¢¬¢¬¥ì¥ì+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	540000000	540000000	93	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	84	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
93	©ø©÷¢¬¢¬¥ì¥ì+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	550000000	550000000	94	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	85	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
94	©ø©÷¢¬¢¬¥ì¥ì+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	560000000	560000000	95	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	86	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
95	©ø©÷¢¬¢¬¥ì¥ì+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	570000000	570000000	96	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	87	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
96	©ø©÷¢¬¢¬¥ì¥ì+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	580000000	580000000	97	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	88	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
97	©ø©÷¢¬¢¬¥ì¥ì+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	590000000	590000000	98	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	89	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
98	©ø©÷¢¬¢¬¥ì¥ì+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600000000	600000000	99	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	90	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
99	©ø©÷¢¬¢¬¥ì¥ì+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	610000000	610000000	100	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	91	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
100	C¡À¡ÆE+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	620000000	620000000	101	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	92	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
101	C¡À¡ÆE+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	630000000	630000000	102	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	93	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
102	C¡À¡ÆE+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	640000000	640000000	103	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	94	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
103	C¡À¡ÆE+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	650000000	650000000	104	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	95	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
104	C¡À¡ÆE+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	660000000	660000000	105	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	96	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
105	C¡À¡ÆE+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	670000000	670000000	106	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	97	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
106	C¡À¡ÆE+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	680000000	680000000	107	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	98	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
107	C¡À¡ÆE+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	690000000	690000000	108	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	99	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
108	C¡À¡ÆE+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	700000000	700000000	109	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	100	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
109	C¡À¡ÆE+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	710000000	710000000	110	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	101	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
110	©ö¡þ¡ÆE+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	720000000	720000000	111	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	102	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
111	©ö¡þ¡ÆE+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	730000000	730000000	112	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	103	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
112	©ö¡þ¡ÆE+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	740000000	740000000	113	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	104	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
113	©ö¡þ¡ÆE+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	750000000	750000000	114	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	105	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
114	©ö¡þ¡ÆE+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	760000000	760000000	115	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	106	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
115	©ö¡þ¡ÆE+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	770000000	770000000	116	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	107	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
116	©ö¡þ¡ÆE+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	780000000	780000000	117	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	108	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
117	©ö¡þ¡ÆE+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	790000000	790000000	118	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	109	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
118	©ö¡þ¡ÆE+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1000000000	1000000000	119	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	110	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
119	©ö¡þ¡ÆE+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1100000000	1100000000	120	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	111	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
120	¨¬n¨ù¡¾¡ÆE+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1200000000	1200000000	121	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	112	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
121	¨¬n¨ù¡¾¡ÆE+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1300000000	1300000000	122	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	113	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
122	¨¬n¨ù¡¾¡ÆE+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1400000000	1400000000	123	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	114	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
123	¨¬n¨ù¡¾¡ÆE+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1500000000	1500000000	124	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	115	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
124	¨¬n¨ù¡¾¡ÆE+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1600000000	1600000000	125	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	116	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
125	¨¬n¨ù¡¾¡ÆE+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1700000000	1700000000	126	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	117	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
126	¨¬n¨ù¡¾¡ÆE+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1800000000	1800000000	127	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	118	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
127	¨¬n¨ù¡¾¡ÆE+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	1900000000	1900000000	128	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	119	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
128	¨¬n¨ù¡¾¡ÆE+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2000000000	2000000000	129	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	120	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
129	¨¬n¨ù¡¾¡ÆE+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2100000000	2100000000	130	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	121	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
130	©öY¢¯u¥ì¥ì+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2200000000	2200000000	131	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	122	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
131	©öY¢¯u¥ì¥ì+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2300000000	2300000000	132	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	123	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
132	©öY¢¯u¥ì¥ì+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2400000000	2400000000	133	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	124	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
133	©öY¢¯u¥ì¥ì+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2500000000	2500000000	134	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	125	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
134	©öY¢¯u¥ì¥ì+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2600000000	2600000000	135	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	126	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
135	©öY¢¯u¥ì¥ì+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2700000000	2700000000	136	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	127	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
136	©öY¢¯u¥ì¥ì+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2800000000	2800000000	137	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	128	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
137	©öY¢¯u¥ì¥ì+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	2900000000	2900000000	138	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	129	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
138	©öY¢¯u¥ì¥ì+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000000000	3000000000	139	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	130	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
139	©öY¢¯u¥ì¥ì+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3100000000	3100000000	270	1229	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_MONSTER	131	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
140	©ö¡ì¨öO¡ÆE+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	360000	141	2236	15	LEVEL	0	LIMIT_NONE	0	APPLY_SKILL_DAMAGE_BONUS	10	APPLY_NORMAL_HIT_DEFEND_BONUS	-10	APPLY_SKILL_DEFEND_BONUS	-10	0	600	600	100	100	0	0	3	0
141	©ö¡ì¨öO¡ÆE+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	395000	142	2237	15	LEVEL	0	LIMIT_NONE	0	APPLY_SKILL_DAMAGE_BONUS	20	APPLY_NORMAL_HIT_DEFEND_BONUS	-20	APPLY_SKILL_DEFEND_BONUS	-20	0	600	600	100	100	0	0	3	0
142	©ö¡ì¨öO¡ÆE+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	435000	143	2238	15	LEVEL	0	LIMIT_NONE	0	APPLY_SKILL_DAMAGE_BONUS	30	APPLY_NORMAL_HIT_DEFEND_BONUS	-30	APPLY_SKILL_DEFEND_BONUS	-30	0	600	600	100	100	0	0	3	0
143	©ö¡ì¨öO¡ÆE+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	500000	144	2236	15	LEVEL	0	LIMIT_NONE	0	APPLY_NORMAL_HIT_DAMAGE_BONUS	10	APPLY_NORMAL_HIT_DEFEND_BONUS	-10	APPLY_SKILL_DEFEND_BONUS	-10	0	60	50	700	700	0	0	3	0
144	©ö¡ì¨öO¡ÆE+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	600000	145	2237	15	LEVEL	0	LIMIT_NONE	0	APPLY_NORMAL_HIT_DAMAGE_BONUS	20	APPLY_NORMAL_HIT_DEFEND_BONUS	-20	APPLY_SKILL_DEFEND_BONUS	-20	0	60	50	700	700	0	0	3	0
145	©ö¡ì¨öO¡ÆE+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	750000	146	2238	15	LEVEL	0	LIMIT_NONE	0	APPLY_NORMAL_HIT_DAMAGE_BONUS	30	APPLY_NORMAL_HIT_DEFEND_BONUS	-30	APPLY_SKILL_DEFEND_BONUS	-30	0	60	50	700	700	0	0	3	0
146	©ö¡ì¨öO¡ÆE+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	975000	147	2236	15	LEVEL	0	LIMIT_NONE	0	APPLY_MAX_HP	7000	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	3	0
147	©ö¡ì¨öO¡ÆE+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1320000	148	2237	15	LEVEL	0	LIMIT_NONE	0	APPLY_MAX_HP	9000	APPLY_NORMAL_HIT_DAMAGE_BONUS	-10	APPLY_SKILL_DAMAGE_BONUS	-10	0	0	0	0	0	0	0	3	0
148	©ö¡ì¨öO¡ÆE+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1845000	0	27	15	LEVEL	0	LIMIT_NONE	0	APPLY_MAX_HP	11000	APPLY_NORMAL_HIT_DAMAGE_BONUS	-20	APPLY_SKILL_DAMAGE_BONUS	-20	0	0	0	0	0	0	0	3	0
149	©ö¡ì¨öO¡ÆE+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	ANTI_DROP	0	0	10	1218	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	60	50	700	700	0	0	3	0
150	"sabieskin"	"ITEM_COSTUME"	"COSTUME_WEAPON"	2	"ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_STACK"	"NONE"	"NONE"	"NONE"	0	0	151	1193	0	"LIMIT_NONE"	0	"LIMIT_NONE"	0	"APPLY_ATTBONUS_MONSTER"	40	"APPLY_MAX_HP"	3000	"APPLY_NORMAL_HIT_DAMAGE_BONUS"	40	0	0	0	0	0	0	5	0	0
151	"sabieskin"	"ITEM_COSTUME"	"COSTUME_WEAPON"	2	"ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_STACK"	"NONE"	"NONE"	"NONE"	0	0	152	1193	0	"LIMIT_NONE"	0	"LIMIT_NONE"	0	"APPLY_ATTBONUS_MONSTER"	41	"APPLY_MAX_HP"	3000	"APPLY_NORMAL_HIT_DAMAGE_BONUS"	40	0	0	0	0	0	0	5	0	0
152	"sabieskin"	"ITEM_COSTUME"	"COSTUME_WEAPON"	2	"ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_STACK"	"NONE"	"NONE"	"NONE"	0	0	153	1193	0	"LIMIT_NONE"	0	"LIMIT_NONE"	0	"APPLY_ATTBONUS_MONSTER"	42	"APPLY_MAX_HP"	3000	"APPLY_NORMAL_HIT_DAMAGE_BONUS"	40	0	0	0	0	0	0	5	0	0
153	"sabieskin"	"ITEM_COSTUME"	"COSTUME_WEAPON"	2	"ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_STACK"	"NONE"	"NONE"	"NONE"	0	0	154	1193	0	"LIMIT_NONE"	0	"LIMIT_NONE"	0	"APPLY_ATTBONUS_MONSTER"	43	"APPLY_MAX_HP"	3000	"APPLY_NORMAL_HIT_DAMAGE_BONUS"	40	0	0	0	0	0	0	5	0	0
