VNUM	LOCALE_NAME	
1	Yang	
30532	NoNAme
30533	NoNAme
30534	NoNAme
30535	NoNAme
30536	NoNAme
30537	NoNAme
30538	NoNAme
30539	NoNAme
30540	NoNAme
30541	NoNAme
30542	NoNAme
30543	NoNAme
30544	NoNAme
30545	NoNAme
30546	NoNAme
30547	NoNAme
30548	NoNAme
30549	NoNAme
30550	Curea Albastra
30551	NoNAme
30552	NoNAme
30553	NoNAme
30554	Ata Bronz
30555	Ata Argintie
30556	Ata Safir
30557	NoNAme
30558	NoNAme
30559	NoNAme
30560	NoNAme
30561	NoNAme
30562	NoNAme
30563	NoNAme
30564	NoNAme
30565	NoNAme
30566	NoNAme
30567	NoNAme
30568	NoNAme
30569	NoNAme
30570	NoNAme
30571	NoNAme
30572	NoNAme
30573	NoNAme
30574	NoNAme
30575	NoNAme
30576	NoNAme
30577	NoNAme
30578	NoNAme
30579	NoNAme
30580	NoNAme
30581	NoNAme
30582	NoNAme
30583	NoNAme
30584	NoNAme
30585	NoNAme
30586	NoNAme
31001	Copia Inscriptiei
31002	Document Vechi
31003	Antidot
31004	Clei Copac Sfintit
31005	Esenta Cristal Albastru
31006	Cuart Blestemat Rosu
31007	Roca Vulcanica
31008	Lacrima Cerului
31009	Scrisoarea Gnoll
31010	Scrisoarea Talhar Rosu
31011	NoNAme
31012	Da
31013	Bucata de Hartie
31014	NoNAme
31015	Scrisoarea Cpt. Carlig
31016	Scrisoare Lee Chung
31017	Scrisoare Sigilata
31018	Manuscris Carapax
31019	Praf Carapax
31020	Bulb Floare de Stanca
31021	NoNAme
31022	Armura din Zale Oin
31023	Varful Unei Sulite
31024	Piele Manticore
31025	NoNAme
31026	Armura Crustaceu
31027	Nisip Fin
31028	Caramida de Lut
31029	Lumina Interioara
31030	Lumina Interioara
31031	Esenta Eternitatii
31032	Perla Leviatanului
31033	Mantia Conducatorului
31034	Totem Gigant
31035	Piatra Neagra
31036	Aur Negru
31037	Punga din Piele
31038	Teren Sfant
31039	Punga cu Monede
31040	Medalie de Aur
31041	Fosila
31042	Sulita Triton
31043	Tableta Lemurilor
31044	NoNAme
31045	NoNAme
31046	NoNAme
31047	NoNAme
31048	NoNAme
31049	NoNAme
31050	NoNAme
31051	NoNAme
31052	NoNAme
31053	NoNAme
31054	NoNAme
31055	NoNAme
31056	NoNAme
31057	NoNAme
31058	NoNAme
31059	NoNAme
31060	NoNAme
31061	NoNAme
31062	NoNAme
31063	NoNAme
31064	NoNAme
31065	NoNAme
31066	NoNAme
31067	NoNAme
31068	NoNAme
31069	NoNAme
31070	NoNAme
31071	NoNAme
31072	NoNAme
31073	Panglica Aurului
31074	Colier Nituit
31075	Colier Ghimpat
31076	Iarba Soarelui
31077	Praf Piatra de Fundament
31078	Lumen Pur
31079	Scrisoarea lui Yak-Hwan
31080	Sange Rege de Foc
31081	Materie Neagra
31082	Inel Magma
31083	Inelul lui Samael
31084	NoNAme
31085	NoNAme
31086	NoNAme
31087	NoNAme
31088	NoNAme
31089	NoNAme
31090	NoNAme
31091	NoNAme
31092	NoNAme
35000	Ierburi medicinale+
35001	Ficatul unui tigru+
38001	VIP-Feature
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_reroll
38005	TombolaPP_spin
38006	Momo-Reroll
38010	Punga de Yang
55021	Lada Noua Cozi
38051	Cristal Tigru Regal
38052	Cufarul Regilor
38053	Cufarul Iernii Eterne
38054	Cufar Furtuna de Nisip
38055	Cutie cu Pui
38056	Cufar de Sarbatoare
38057	Cufarul Nordului
38100	Picatura Puterii (7zile)
38101	Picatura Puterii(15zile)
38102	Picatura Puterii(30zile)
38200	Sigiliu Rufus
38201	Sigiliu Rufus
39001	Piatra Magica
39002	Inelul Experientei
39003	Vin de Flori de Piersic
39004	Marmura Binecuvantata
39005	Minereu Magic de Cupru
39006	Mantia Curajului
39007	Manualul Fierarului
39008	Pergamentul Exorcizarii
39009	Pergament Reset Skill
39010	Licoarea Atacului+10
39011	Binecuvantarea Vietii
39012	Binecuvantarea Magiei
39013	Binecuvantarea Dragon
39014	Pergamentul Razboiului
39015	Piatra Fierarului
39016	Minereu Magic de Fier
39017	Viata Zeului Dragon
39018	Atacul Zeului Dragon
39019	Inteligenta ZeuluiDragon
39020	Apararea Zeului Dragon
39021	Sustinerea Zeului Dragon
39022	Pergamentul Dragonului
39023	Elixirul Explorarii
39024	Lovitura Critica
39025	Lovitura Patrunzatoare
39026	Licoarea Vitezei
39027	Cartea Pietrelor
39028	Vrajeste Obiectul
39029	Intarirea Obiectului
39030	Citit Concentrat
39031	Licoarea Grabei
39032	Fructul Vietii
39033	Pergamentul Corectarii
39034	Zaharul Armasarului
39035	Sticla Cunoasterii
39036	Papuci de Vant
39037	Elixirul Soarelui (S)
39038	Elixirul Soarelui (M)
39039	Elixirul Soarelui (L)
39040	Elixirul Lunii (S)
39041	Elixirul Lunii (M)
39042	Elixirul Lunii (L)
39043	Pergamentul Orasului
40001	Inel de aur necunoscut
40002	Inel set universala
40003	Inel pentru competente
40004	Inel Rasa
40005	Clopot Zgomotos
40006	Depesa salbaticilor
40007	Scrisoarea salbaticilor
41001	Costum de Iepure (maro)
41002	Costum de Iepuras (maro)
41003	Sihastru (M)
41004	Sihastru (F)
41005	Costum Olimp Scrima(M)
41006	Costum Olimp Scrima(F)
41007	Costum Scrima GER (M)
41008	Costum Scrima GER (F)
41009	Costum Scrima TUR (M)
41010	Costum Scrima TUR (F)
41011	Costum Scrima BRA (M)
41012	Costum Scrima BRA (F)
41013	Costum Olimp Fotbal (M)
41014	Costum Olimp Fotbal (F)
41015	Costum Fotbal GER (M)
41016	Costum Fotbal GER (F)
41017	Costum Fotbal TUR (M)
41018	Costum Fotbal TUR (F)
41019	Costum Fotbal BRA (M)
41020	Costum Fotbal BRA (F)
41021	Costum Olimp Box (M)
41022	Costum Olimp Box (F)
41023	Costum Box GER (M)
41024	Costum Box GER (F)
41025	Costum Box TUR (M)
41026	Costum Box TUR (F)
41027	Costum Box BRA (M)
41028	Costum Box BRA (F)
41029	Sihastru (M, Bonus)
41030	Sihastru (F, Bonus)
41031	Costum Olimp Scrima(M)
41032	Costum Olimp Scrima(F)
41033	Costum Scrima GER (M)
41034	Costum Scrima GER (F)
41035	Costum Scrima TUR (M)
41036	Costum Scrima TUR (F)
41037	Costum Scrima BRA (M)
41038	Costum Scrima BRA (F)
41039	Costum Olimp Fotbal(M)
41040	Costum Olimp Fotbal(F)
41041	Costum Fotbal GER (M)
41042	Costum Fotbal GER (F)
41043	Costum Fotbal TUR (M)
41044	Costum Fotbal TUR (F)
41045	Costum Fotbal BRA (M)
41046	Costum Fotbal BRA (F)
41047	Costum Olimp Box (M)
41048	Costum Olimp Box (F)
41049	Costum Box GER (M)
41050	Costum Box GER (F)
41051	Costum Box TUR (M)
41052	Costum Box TUR (F)
41053	Costum Box BRA (M)
41054	Costum Box BRA (F)
41055	Costum Scrima FRA (M)
41056	Costum Scrima FRA (F)
41057	Costum Scrima ITA (M)
41058	Costum Scrima ITA (F)
41059	Costum Scrima POL (M)
41060	Costum Box POL (F)
41061	Costum Scrima ROU (M)
41062	Costum Scrima ROU (F)
41063	Costum Scrima ESP (M)
41064	Costum Scrima ESP (F)
41065	Costum Fotbal FRA (M)
41066	Costum Fotbal FRA (F)
41067	Costum Fotbal ITA (M)
41068	Costum Fotbal ITA (F)
41069	Costum Fotbal POL (M)
41070	Costum Fotbal POL (F)
41071	Costum Fotbal ROU (M)
41072	Costum Fotbal ROU (F)
41073	Costum Fotbal ESP (M)
41074	Costum Fotbal ESP (F)
41075	Costum Box FRA (M)
41076	Costum Box FRA (F)
41077	Costum Box ITA (M)
41078	Costum Box ITA (F)
41079	Costum Box POL (M)
41080	Costum Box POL (F)
41081	Costum Box ROU (M)
41082	Costum Box ROU (F)
41083	Costum Box ESP (M)
41084	Costum Box ESP (F)
41085	Costum Scrima FRA (M)
41086	Costum Scrima FRA (F)
41087	Costum Scrima ITA (M)
41088	Costum Scrima ITA (F)
41089	Costum Scrima POL (M)
41090	Costum Scrima POL (F)
41091	Costum Scrima ROU (M)
41092	Costum Scrima ROU (F)
41093	Costum Scrima ESP (M)
41094	Costum Scrima ESP (F)
41095	Costum Fotbal FRA (M)
41096	Costum Fotbal FRA (F)
41097	Costum Fotbal ITA (M)
41098	Costum Fotbal ITA (F)
41099	Costum Fotbal POL (M)
41100	Costum Fotbal POL (F)
41101	Costum Fotbal ROU (M)
41102	Costum Fotbal ROU (F)
41103	Costum Fotbal ESP (M)
41104	Costum Fotbal ESP (F)
41105	Costum Box FRA (M)
41106	Costum Box FRA (F)
41107	Costum Box ITA (M)
41108	Costum Box ITA (F)
41109	Costum Box POL (M)
41110	Costum Box POL (F)
41111	Costum Box ROU (M)
41112	Costum Box ROU (F)
41113	Costum Box ESP (M)
41114	Costum Box ESP (F)
41117	Costum de Muschetar
41118	Uniforma de Menajera
41119	Costum de Salsa
41120	Rochie de Salsa
41121	Costum de Cavaler
41122	Rochie de Cocktail
41125	Dovleac Tuxedo
41126	Rochie Dovleac
41129	Costum de Muschetar +
41130	Uniforma de Menajera +
41131	Costum de Salsa +
41132	Rochie de Salsa +
41133	Costum de Cavaler +
41134	Rochie de Cocktail +
41135	Dovleac Tuxedo +
41136	Rochie Dovleac +
41137	Costum de Craciun (rosu)
41138	Rochie de Craciun (rosu)
41139	Costum de Craciun(verde)
41140	Rochie de Craciun(verde)
41141	Costum de Craciun(negru)
41142	Rochie de Craciun(negru)
41143	Costum de Ren (M)
41144	Costum de Ren (F)
41145	Costum de Craciun+(rosu)
41146	Rochie de Craciun+(rosu)
41147	Costum de Craciun+(verd)
41148	Rochie de Craciun+(verd)
41149	Costum de Craciun+(negr)
41150	Rochie de Craciun+(negr)
41151	Costum de Ren+ (M)
41152	Costum de Ren+ (F)
41153	Philipp Plein (M)
41154	Philipp Plein (F)
41155	AFC Jayang (M)
41156	AFC Jayang (F)
41157	RSC Valea Serpilor (M)
41158	RSC Valea Serpilor (F)
41159	Yongan FC (M)
41160	Yongan FC (F)
41161	FC Bakra (M)
41162	FC Bakra (F)
41163	FC Bokjung (M)
41164	FC Bokjung (F)
41165	FC Templul Hwang (M)
41166	FC Templul Hwang (F)
41167	Borussia Chunjo (M)
41168	Borussia Chunjo (F)
41169	SC Doyyum (M)
41170	SC Doyyum (F)
41171	Hasun Dong FC (M)
41172	Hasun Dong FC (F)
41173	CFR Dragon Fire 07 (M)
41174	CFR Dragon Fire 07 (F)
41175	Daeyami FC (M)
41176	Daeyami FC (F)
41177	GNK Kuahlo Dong (M)
41178	GNK Kuahlo Dong (F)
41179	1927 Imha (M)
41180	1927 Imha (F)
41181	FC Tara de Gheata (M)
41182	FC Tara de Gheata (F)
41183	FC Gumsan (M)
41184	FC Gumsan (F)
41185	GalaWaryong (M)
41186	GalaWaryong (F)
41187	Juventus Yongbi (M)
41188	Juventus Yongbi (F)
41189	OSC Lungsam (M)
41190	OSC Lungsam (F)
41191	Doyyumhwan CF (M)
41192	Doyyumhwan CF (F)
41193	Nephrite City FC (M)
41194	Nephrite City FC (F)
41195	Shinsoo United (M)
41196	Shinsoo United (F)
41197	Dragon Valley SC (M)
41198	Dragon Valley SC (F)
41199	Muntii Thunder FC (M)
41200	Muntii Thunder FC (F)
41201	Pyungmoo Saint Hwang (M)
41202	Pyungmoo Saint Hwang (F)
41203	Real Sohan (M)
41204	Real Sohan (F)
41205	FC Jinno 04 (M)
41206	FC Jinno 04 (F)
41207	FC Sangsun Dong (M)
41208	FC Sangsun Dong (F)
41209	SL Jungsun Dong (M)
41210	SL Jungsun Dong (F)
41211	Spartak Jungrang (M)
41212	Spartak Jungrang (F)
41213	Tara de Foc CF (M)
41214	Tara de Foc CF (F)
41215	FC St. Seungryong (M)
41216	FC St. Seungryong (F)
41217	AC Miryang+ (M)
41218	AC Miryang+ (F)
41219	AFC Yayang+ (M)
41220	AFC Yayang+ (F)
41221	RSC Valea Serpilor+ (M)
41222	RSC Valea Serpilor+ (F)
41223	Yongan FC+ (M)
41224	Yongan FC+ (F)
41225	FC Bakra+ (M)
41226	FC Bakra+ (F)
41227	FC Bokjung+ (M)
41228	FC Bokjung+ (F)
41229	FC Bavaria Hwang+ (M)
41230	FC Bavaria Hwang+ (F)
41231	Borussia Chunjo+ (M)
41232	Borussia Chunjo+ (F)
41233	SC Doyyum+ (M)
41234	SC Doyyum+ (F)
41235	Hasun Dong FC+ (M)
41236	Hasun Dong FC+ (F)
41237	CFR Dragon Fire 07+ (M)
41238	CFR Dragon Fire 07+ (F)
41239	Daeyami FC+ (M)
41240	Daeyami FC+ (F)
41241	GNK Kuahlo Dong+ (M)
41242	GNK Kuahlo Dong+ (F)
41243	1927 Imha+ (M)
41244	1927 Imha+ (F)
41245	FC Tara de Gheata+ (M)
41246	FC Tara de Gheata+ (F)
41247	FC Gumsan+ (M)
41248	FC Gumsan+ (F)
41249	GalaWaryong+ (M)
41250	GalaWaryong+ (F)
41251	Juventus Yongbi+ (M)
41252	Juventus Yongbi+ (F)
41253	OSC Lungsam+ (M)
41254	OSC Lungsam+ (F)
41255	Doyyumhwan CF+ (M)
41256	Doyyumhwan CF+ (F)
41257	Nephrite City FC+ (M)
41258	Nephrite City FC+ (F)
41259	Shinsoo United+ (M)
41260	Shinsoo United+ (F)
41261	Dragon Valley SC+ (M)
41262	Dragon Valley SC+ (F)
41263	Muntii Thunder FC+ (M)
41264	Muntii Thunder FC+ (F)
41265	Pyungmoo Saint Hwang+ (M)
41266	Pyungmoo Saint Hwang+ (F)
41267	Real Sohan+ (M)
41268	Real Sohan+ (F)
41269	FC Jinno 04+ (M)
41270	FC Jinno 04+ (F)
41271	FC Sangsun Dong+ (M)
41272	FC Sangsun Dong+ (F)
41273	SL Jungsun Dong+ (M)
41274	SL Jungsun Dong+ (F)
41275	Spartak Jungrang+ (M)
41276	Spartak Jungrang+ (F)
41277	Tara de Foc CF+ (M)
41278	Tara de Foc CF+ (F)
41279	FC St. Seungryong+ (M)
41280	FC St. Seungryong+ (F)
41291	Costum de Iepure (negru)
41292	Costum de Iepure (bleu)
41293	Costum de Iepure (verde)
41294	Costum de Iepure (roz)
41295	Costum de Iepuras (negr)
41296	Costum de Iepuras (bleu)
41297	Costum de Iepuras (verd)
41298	Costum de Iepuras (roz)
41299	Costum de Iepure+ (negr)
41300	Costum de Iepure+ (bleu)
41301	Costum de Iepure+ (verd)
41302	Costum de Iepure+ (roz)
41303	Costum de Iepuras+ (neg)
41304	Costum de Iepuras+ (ble)
41305	Costum de Iepuras+ (ver)
41306	Costum de Iepuras+ (roz)
41307	Costum Cobra (M)
41308	Costum Cobra (F)
41309	Costum Cobra(M)+
41310	Costum Cobra(F)+
41311	Costum Negru (M)
41312	Costum Negru (F)
41313	Sihastru+ (M,negru)
41314	Sihastru+ (F,negru)
41315	Armura Azrael (M)
41316	Armura Azrael (F)
41317	Armura Azrael+ (M)
41318	Armura Azrael+ (F)
41319	Ea 簩
41320	Costum Jack Dovleacul(M)
41321	Rochie Jack Dovleacul(F)
41322	Costum Jack Dovleacul(M)+
41323	Rochie Jack Dovleacul(F)+
41324	Sihastru Maro (M)
41325	Sihastru Maro (F)
41326	Sihastru Maro+ (M)
41327	Sihastru Maro+ (F)
41328	ALG World Cup Kit (m)
41329	ALG World Cup Kit (f)
41330	ARG World Cup Kit (m)
41331	ARG World Cup Kit (f)
41332	AUS World Cup Kit (m)
41333	AUS World Cup Kit (f)
41334	BEL World Cup Kit (m)
41335	BEL World Cup Kit (f)
41336	BIH World Cup Kit (m)
41337	BIH World Cup Kit (f)
41338	BRA World Cup Kit (m)
41339	BRA World Cup Kit (f)
41340	CMR World Cup Kit (m)
41341	CMR World Cup Kit (f)
41342	CHI World Cup Kit (m)
41343	CHI World Cup Kit (f)
41344	COL World Cup Kit (m)
41345	COL World Cup Kit (f)
41346	CRC World Cup Kit (m)
41347	CRC World Cup Kit (f)
41348	CIV World Cup Kit (m)
41349	CIV World Cup Kit (f)
41350	CRO World Cup Kit (m)
41351	CRO World Cup Kit (f)
41352	ECU World Cup Kit (m)
41353	ECU World Cup Kit (f)
41354	ENG World Cup Kit (m)
41355	ENG World Cup Kit (f)
41356	FRA World Cup Kit (m)
41357	FRA World Cup Kit (f)
41358	GER World Cup Kit (m)
41359	GER World Cup Kit (f)
41360	GHA World Cup Kit (m)
41361	GHA World Cup Kit (f)
41362	GRE World Cup Kit (m)
41363	GRE World Cup Kit (f)
41364	HON World Cup Kit (m)
41365	HON World Cup Kit (f)
41366	IRN World Cup Kit (m)
41367	IRN World Cup Kit (f)
41368	ITA World Cup Kit (m)
41369	ITA World Cup Kit (f)
41370	JPN World Cup Kit (m)
41371	JPN World Cup Kit (f)
41372	KOR World Cup Kit (m)
41373	KOR World Cup Kit (f)
41374	MEX World Cup Kit (m)
41375	MEX World Cup Kit (f)
41376	NED World Cup Kit (m)
41377	NED World Cup Kit (f)
41378	NGA World Cup Kit (m)
41379	NGA World Cup Kit (f)
41380	POR World Cup Kit (m)
41381	POR World Cup Kit (f)
41382	RUS World Cup Kit (m)
41383	RUS World Cup Kit (f)
41384	ESP World Cup Kit (m)
41385	ESP World Cup Kit (f)
41386	SUI World Cup Kit (m)
41387	SUI World Cup Kit (f)
41388	URU World Cup Kit (m)
41389	URU World Cup Kit (f)
41390	UsA World Cup Kit (m)
41391	UsA World Cup Kit (f)
41392	ALG W. Cup Kit (M/Bonus)
41393	ALG W. Cup Kit (F/Bonus)
41394	ARG W. Cup Kit (M/Bonus)
41395	ARG W. Cup Kit (F/Bonus)
41396	AUS W. Cup Kit (M/Bonus)
41397	AUS W. Cup Kit (F/Bonus)
41398	BEL W. Cup Kit (M/Bonus)
41399	BEL W. Cup Kit (F/Bonus)
41400	BIH W. Cup Kit (M/Bonus)
41401	BIH W. Cup Kit (F/Bonus)
41402	BRA W. Cup Kit (M/Bonus)
41403	BRA W. Cup Kit (F/Bonus)
41404	CMR W. Cup Kit (M/Bonus)
41405	CMR W. Cup Kit (F/Bonus)
41406	CHI W. Cup Kit (M/Bonus)
41407	CHI W. Cup Kit (F/Bonus)
41408	COL W. Cup Kit (M/Bonus)
41409	COL W. Cup Kit (F/Bonus)
41410	CRC W. Cup Kit (M/Bonus)
41411	CRC W. Cup Kit (F/Bonus)
41412	CIV W. Cup Kit (M/Bonus)
41413	CIV W. Cup Kit (F/Bonus)
41414	CRO W. Cup Kit (M/Bonus)
41415	CRO W. Cup Kit (F/Bonus)
41416	ECU W. Cup Kit (M/Bonus)
41417	ECU W. Cup Kit (F/Bonus)
41418	ENG W. Cup Kit (M/Bonus)
41419	ENG W. Cup Kit (F/Bonus)
41420	FRA W. Cup Kit (M/Bonus)
41421	FRA W. Cup Kit (F/Bonus)
41422	GER W. Cup Kit (M/Bonus)
41423	GER W. Cup Kit (F/Bonus)
41424	GHA W. Cup Kit (M/Bonus)
41425	GHA W. Cup Kit (F/Bonus)
41426	GRE W. Cup Kit (M/Bonus)
41427	GRE W. Cup Kit (F/Bonus)
41428	HON W. Cup Kit (M/Bonus)
41429	HON W. Cup Kit (F/Bonus)
41430	IRN W. Cup Kit (M/Bonus)
41431	IRN W. Cup Kit (F/Bonus)
41432	ITA W. Cup Kit (M/Bonus)
41433	ITA W. Cup Kit (F/Bonus)
41434	JPN W. Cup Kit (M/Bonus)
41435	JPN W. Cup Kit (F/Bonus)
41436	KOR W. Cup Kit (M/Bonus)
41437	KOR W. Cup Kit (F/Bonus)
41438	MEX W. Cup Kit (M/Bonus)
41439	MEX W. Cup Kit (F/Bonus)
41440	NED W. Cup Kit (M/Bonus)
41441	NED W. Cup Kit (F/Bonus)
41442	NGA W. Cup Kit (M/Bonus)
41443	NGA W. Cup Kit (F/Bonus)
41444	POR W. Cup Kit (M/Bonus)
41445	POR W. Cup Kit (F/Bonus)
41446	RUS W. Cup Kit (M/Bonus)
41447	RUS W. Cup Kit (F/Bonus)
41448	ESP W. Cup Kit (M/Bonus)
41449	ESP W. Cup Kit (F/Bonus)
41450	SUI W. Cup Kit (M/Bonus)
41451	SUI W. Cup Kit (F/Bonus)
41452	URU W. Cup Kit (M/Bonus)
41453	URU W. Cup Kit (F/Bonus)
41454	UsA W. Cup Kit (M/Bonus)
41455	UsA W. Cup Kit (F/Bonus)
45001	Urechi de Iepuras (Maro)
45002	Urechi de Iepure (Maro)
45003	Turban alb (M)
45004	Turban alb (F)
45903	Fes Craciun
45904	Fes Craciunita
45905	Palarie Pirat (M)
45906	Palarie Pirat (F)
45007	Mohican (M)
45008	Frizura Fotbal GER (F)
45009	Dreaduri (M)
45010	Frizura Box GER (F)
45011	Turban Alb+ (M) 
45012	Turban Alb+ (F) 
45013	LotoShosi (M)
45014	Frizura Scrimer (F)
45015	Mohican (M)
45016	Frizura Fotbal GER (F)
45017	Dreaduri (M)
45018	Frizura Box GER (F)
45019	Frizura Box TUR (F)
45020	Frizura Box BRA(F)
45021	Frizura Olimpica Box (F)
45022	Frizura Box FRA (F)
45023	Frizura Box ITA (F)
45024	Frizura Box POL (F)
45025	Frizura Box ROU (F)
45026	Frizura Box ESP (F)
45027	Frizura Fotbal TUR (F)
45028	Frizura Fotbal BRA (F)
45029	Frizura Olimp Fotbal (F)
45030	Frizura Fotbal FRA (F)
45031	Frizura Fotbal ITA(F)
45032	Frizura Fotbal POL (F)
45033	Frizura Fotbal ROU (F)
45034	Frizura Fotbal ESP (F)
45035	Frizura Box TUR (F)
45036	Frizura Box BRA (F)
45037	Frizura Olimpica Box (F)
45038	Frizura Box FRA (F)
45039	Frizura Box ITA (F)
45040	Frizura Box POL (F)
45041	Frizura Box ROU (F)
45042	Frizura Box ESP (F)
45043	Frizura Fotbal TUR (F)
45044	Frizura Fotbal BRA (F)
45045	Frizura Olimp Fotbal (F)
45046	Frizura Fotbal FRA (F)
45047	Frizura Fotbal ITA (F)
45048	Frizura Fotbal POL (F)
45049	Frizura Fotbal ROU (F)
45050	Frizura Fotbal ESP (F)
45053	Frizura de Muschetar
45054	Boneta de Menajera
45055	Creasta Scurta
45056	Coc Salsa
45057	Palarie Fedora
45058	Frizura cu Flori
45061	Masca Dovleac (M)
45062	Masca Dovleac (F)
45065	Frizura de Muschetar +
45066	Boneta de Menajera +
45067	Creasta Scurta +
45068	Coc Salsa +
45069	Palarie Fedora +
45070	Frizura cu Flori +
45073	Masca Dovleac +
45074	Masca Dovleac +
45075	Palarie de Craciun (ros)
45076	Palarie de Craciun (ver)
45077	Palarie de Craciun (neg)
45078	Palarie de Elf
45079	Cap de Ren (M)
45080	Cap de Ren (F)
45081	Palarie de Craciun+(ros)
45082	Palarie de Craciun+(ver)
45083	Palarie de Craciun+(neg)
45084	Palarie de Elf+
45085	Cap de Ren+ (M)
45086	Cap de Ren+ (F)
45087	Bandana (Alba)
45088	Bandana (Alba)
45089	Bandana (Neagra)
45090	Bandana (Neagra)
45091	Bandana (Galbena)
45092	Bandana (Galbena)
45093	Bandana (Orange)
45094	Bandana (Orange)
45095	Bandana (Albastra)
45096	Bandana (Albastra)
45097	Bandana+ (Alba)
45098	Bandana+ (Alba)
45099	Bandana+ (Neagra)
45100	Bandana+ (Neagra)
45101	Bandana+ (Galbena)
45102	Bandana+ (Galbena)
45103	Bandana+ (Orange)
45104	Bandana+ (Orange)
45105	Bandana+ (Albastra)
45106	Bandana+ (Albastra)
45119	Urechi de Iepure (negre)
45120	Urechi de Iepure (bleu)
45121	Urechi de Iepure (verzi)
45122	Urechi de Iepure (roz)
45123	Urechi de Iepuras (negr)
45124	Urechi de Iepuras (bleu)
45125	Urechi de Iepuras (verz)
45126	Urechi de Iepuras (roz)
45127	Urechi de Iepure+ (negr)
45128	Urechi de Iepure+ (bleu)
45129	Urechi de Iepure+ (verz)
45130	Urechi de Iepure+ (roz)
45131	Urechi de Iepuras+ (neg)
45132	Urechi de Iepuras+ (ble)
45133	Urechi de Iepuras+ (ver)
45134	Urechi de Iepuras+ (roz)
45135	Frizura Cobra (M)
45136	Frizura Cobra (F)
45137	Frizura Cobra+ (M)
45138	Frizura Cobra+ (F)
45139	Masca Tengu
45140	Masca Venetiana
45141	Masca Kifwebe
45142	Masca Maya
45143	Masca Tengu+
45144	Masca Venetiana+
45145	Masca Kifwebe+
45146	Masca Maya+
45147	Turban Negru (M)
45148	Turban Negru (F)
45149	Turban Negru+ (M)
45150	Turban Negru+ (F)
45151	Coif Azrael (M)
45152	Coif Azrael (F)
45153	Coif Azrael+ (M)
45154	Coif Azrael+ (F)
45155	Ea  Ao  
45156	Cap Jack Dovleacul (M)
45157	Cap Jack Dovleacul (F)
45158	Cap Jack Dovleacul+ (M)
45159	Cap Jack Dovleacul+ (F)
45160	Dreaduri Rosu (M)
45161	Dreaduri Rosu (F)
45162	Dreaduri Rosu+ (M)
45163	Dreaduri Rosu+ (F)
45164	Palarie Iepure Alb
45165	Palarie Urs Polar
45166	Palarie Leopard Alb
45167	Palarie Iepure Alb+
45168	Palarie Urs Polar+
45169	Palarie Leopard Alb+
50001	Carte norocoasa
50002	Inel de aur
50003	Reseteaza Skill
50004	Detector evenimente
50005	Tichet de Calarie
50006	Cufar auriu pt. comori
50007	Cufar argintiu comori
50008	Cheie de aur
50009	Cheie de argint
50010	Soseta
50011	Cufar Lumina Lunii
50012	cufar auriu p. comori+
50013	cufar argintiu p.comori+
50014	Cheie de aur+
50015	Cheie de argint+
50016	Pasta de fasole
50017	Pasta de zahar
50018	Pasta de fructe
50019	Orez dulce
50020	Placinta de fasole
50021	Placinta de zahar
50022	Placinta de fructe
50023	Tolba de bani
50024	Trandafir
50025	Ciocolata
50026	Monede
50027	Loz de loterie
50028	Inel de aur 999
50029	Inel de aur 750
50030	Inel de aur 585
50031	Trandafir
50032	Bomboana
50033	Cufar Costume Rasa
50034	Lada misterioasa
50035	Cadou (galben)
50036	Cadou (violet)
50037	Cufar costume inceput PVP
50038	Certificat de Bronz
50039	Certificat de Argint
50040	Certificat de Aur
50041	Cadou
50042	Medalia eroului
50050	Medalie de cal
50051	Imagine de cal
50052	Cartea Cailor Armati
50053	Cartea Cailor Militari
50054	Fan
50055	Morcovx
50056	Ginseng rosu
50057	Iarba Maimutei Usoare
50058	Iarba Maimuta Normala
50059	Iarba Maimuta Puternica
50060	Manualul de calarie
50061	manual de Imblanzit cai
50062	manual pt. calaret
50067	Pergament Evolutie
50068	Pergament Transformare
55402	Ou decorat norocos
55401	Cufar Romania
50070	Cufar Bronz
50071	Lada Comandant Intunecat
50072	Cufar Titluri 10pgm/pc
50073	Cufar 10vs10 NoLimit
50074	Lada peturi
50075	Lada purtator de ciuma
50076	Lada testoasa de desert
50077	Event Bresle NoLimit
50078	Cufar Titluri 45pgm/pc
50079	Cufar Titluri 90pgm/pc
50080	Cufar costume 3 rase
50081	Cufar Titluri 20pgm/pc
50082	Lada Ingerului cu coasa
50083	Tichet de Calarie
50084	Piatra Cheie
50085	Seminte
50086	Placinta luna
50087	Prajitura orez Mung
50088	Prajitura orez pelin
50089	Piatra Cheie
50090	Cutie vulpe cu noua cozi
50091	Sushi de peste auriu
50092	Sushi de crap
50093	Sushi de somon
50094	Sushi de pisica de mare
50095	Dovleac
50096	Fotbal
50100	Artificii
50101	Artificii
50102	Artificii
50103	Artificii
50104	Artificii
50105	Artificii
50106	Artificii de Craciun
50107	Artificii chinezesti
50108	Cerc de artificii
50109	Cutie Rosie de Ebonita
50110	Cutie Festiva de Ebonita
50111	Cutie Galbena de Ebonita
50112	Cutie Vernil de Ebonita
50113	Cutie Verde de Ebonita
50114	Cutie Albastra Ebonita
50115	Cutie Visinie de Ebonita
50116	Bon schimb de arme
50117	Cufar de bijuterii
50118	NoNAme
50119	NoNAme
50120	Caseta de fier
50121	Cutie de fier
